country_iso,from,to,gdp_deflator
sdn,1986,1987,1.258913532518168
sdn,1987,1988,1.788625963354466
sdn,1988,1989,1.367386519318761
sdn,1989,1990,1.662355883515838
sdn,1990,1991,1.887728457848526
sdn,1991,1992,2.0923365516194403
sdn,1992,1993,1.974873482508607
sdn,1993,1994,2.5926697516956
sdn,1994,1995,2.04555028672228
sdn,1995,1996,1.325622538898265
sdn,1996,1997,1.475834473077755
sdn,1997,1998,1.176622709367836
sdn,1998,1999,1.158235779432457
sdn,1999,2000,1.098531365808528
sdn,2000,2001,1.211339911745458
sdn,2001,2002,1.108012352318635
sdn,2002,2003,1.0979992410396942
sdn,2003,2004,1.172739979186081
sdn,2004,2005,1.18054402868472
sdn,2005,2006,1.0765225430526528
sdn,2006,2007,1.153066214793858
sdn,2007,2008,1.0889101661311409
sdn,2008,2009,1.0186213189302369
sdn,2009,2010,1.226694192116219
sdn,2010,2011,1.263283499650477
sdn,2011,2012,1.301285931395558
sdn,2012,2013,1.364286291176933
sdn,2013,2014,1.340669855189111
sdn,2014,2015,1.1402255743923009
sdn,2015,2016,1.206855877306245
sdn,2016,2017,1.346223707315316
sdn,2017,2018,1.559753254437569
sdn,2018,2019,1.519788933465452
sdn,2019,2020,2.15277768539421
sen,1960,1961,1.024685774708014
sen,1961,1962,1.0253924769090792
sen,1962,1963,1.0148655561992175
sen,1963,1964,1.0199535026458562
sen,1964,1965,1.0045282081992568
sen,1965,1966,1.0041622271124757
sen,1966,1967,1.0133299886712588
sen,1967,1968,0.9945763137504595
sen,1968,1969,1.0686677567748846
sen,1969,1970,1.020428603575106
sen,1970,1971,1.0300180831684047
sen,1971,1972,1.0410363946514123
sen,1972,1973,1.0768439771145344
sen,1973,1974,1.167611950784129
sen,1974,1975,1.116291444870164
sen,1975,1976,1.0378921485686543
sen,1976,1977,1.0816395466785138
sen,1977,1978,1.067726319210976
sen,1978,1979,1.0970658131901971
sen,1979,1980,1.0545604012908876
sen,1980,1981,1.110477932257192
sen,1981,1982,1.0972205567446414
sen,1982,1983,1.0929205468654393
sen,1983,1984,1.0772247004791744
sen,1984,1985,1.088922127541311
sen,1985,1986,1.0553608293018066
sen,1986,1987,0.9826404567436532
sen,1987,1988,0.9885966821764509
sen,1988,1989,1.0217022646210996
sen,1989,1990,0.9983312762277423
sen,1990,1991,0.9907632157037363
sen,1991,1992,0.9917253348672268
sen,1992,1993,1.0008426975847775
sen,1993,1994,1.340413670820881
sen,1994,1995,1.071130072857359
sen,1995,1996,1.0416151734103398
sen,1996,1997,1.0197782917379958
sen,1997,1998,1.0277903090647411
sen,1998,1999,0.9947455227729043
sen,1999,2000,1.013086598487922
sen,2000,2001,1.0699493519580556
sen,2001,2002,1.0190464530864327
sen,2002,2003,0.9907712006629145
sen,2003,2004,0.9986506488904664
sen,2004,2005,1.0472087875420317
sen,2005,2006,1.0288549200196928
sen,2006,2007,1.0658871245134356
sen,2007,2008,1.0821654273074126
sen,2008,2009,0.9831096131745124
sen,2009,2010,1.0160441579019932
sen,2010,2011,1.0385747038355475
sen,2011,2012,1.0327411157616762
sen,2012,2013,1.0118613046995504
sen,2013,2014,0.9848414026548397
sen,2014,2015,1.0106978461964602
sen,2015,2016,1.0095564952008902
sen,2016,2017,1.0059891682688653
sen,2017,2018,0.9916035553526167
sen,2018,2019,1.0186495509329359
sen,2019,2020,1.0234276582266912
sgp,1960,1961,1.0033240319613799
sgp,1961,1962,1.0046801801640757
sgp,1962,1963,1.0092490779734633
sgp,1963,1964,1.0056479040566269
sgp,1964,1965,1.0108250638698464
sgp,1965,1966,1.0210147621863563
sgp,1966,1967,1.0036166218493492
sgp,1967,1968,1.0143709013863549
sgp,1968,1969,1.022776694958408
sgp,1969,1970,1.015467320909526
sgp,1970,1971,1.048532487769241
sgp,1971,1972,1.0572603390867252
sgp,1972,1973,1.132102439262299
sgp,1973,1974,1.163153538428341
sgp,1974,1975,1.0289600371921839
sgp,1975,1976,1.0171984396290956
sgp,1976,1977,1.0200643292800218
sgp,1977,1978,1.0404177681678999
sgp,1978,1979,1.0523566507868474
sgp,1979,1980,1.111272647487279
sgp,1980,1981,1.0587528485929016
sgp,1981,1982,1.0453298480225393
sgp,1982,1983,1.0317132792240775
sgp,1983,1984,1.007878270103888
sgp,1984,1985,0.9853466451000962
sgp,1985,1986,0.987471270203587
sgp,1986,1987,1.0053257544439933
sgp,1987,1988,1.054305710755941
sgp,1988,1989,1.0415937690806547
sgp,1989,1990,1.0469728070987572
sgp,1990,1991,1.044352424539841
sgp,1991,1992,1.0138781332664641
sgp,1992,1993,1.0345328730391727
sgp,1993,1994,1.0346091560177246
sgp,1994,1995,1.0315172952230145
sgp,1995,1996,1.0150623345631318
sgp,1996,1997,1.0108153242879356
sgp,1997,1998,0.9867555291927981
sgp,1998,1999,0.9641702948879468
sgp,1999,2000,1.0386268650916533
sgp,2000,2001,0.9818373531895421
sgp,2001,2002,0.9911143019343102
sgp,2002,2003,0.982126708761034
sgp,2003,2004,1.0407349506421577
sgp,2004,2005,1.0190743678170435
sgp,2005,2006,1.0184569878432224
sgp,2006,2007,1.059162284498962
sgp,2007,2008,0.9861383440863603
sgp,2008,2009,1.0296109252037509
sgp,2009,2010,1.011026094190282
sgp,2010,2011,1.0105383518338409
sgp,2011,2012,1.0047022582618441
sgp,2012,2013,0.9955026130645319
sgp,2013,2014,0.9973036713619169
sgp,2014,2015,1.030602241545826
sgp,2015,2016,1.0064713979750912
sgp,2016,2017,1.0300609296479208
sgp,2017,2018,1.0334763899131902
sgp,2018,2019,0.9937580592035313
sgp,2019,2020,0.9708033848047319
slb,1980,1981,1.132140585456957
slb,1981,1982,1.125317211755094
slb,1982,1983,1.0705847357362732
slb,1983,1984,1.108623647081562
slb,1984,1985,1.0949966591989937
slb,1985,1986,1.0511609894802736
slb,1986,1987,1.116115815427442
slb,1987,1988,1.168709402574936
slb,1988,1989,1.0320952117627311
slb,1989,1990,1.3416548821548822
slb,1990,1991,1.0736995726050245
slb,1991,1992,1.131349687933426
slb,1992,1993,1.170205560604561
slb,1993,1994,1.279057160937967
slb,1994,1995,1.09533407592072
slb,1995,1996,1.120813472478871
slb,1996,1997,1.0846305631853548
slb,1997,1998,1.111774956435151
slb,1998,1999,1.0764689377820384
slb,1999,2000,1.0558488111023339
slb,2000,2001,1.0987264463808686
slb,2001,2002,1.113033010987758
slb,2002,2003,1.0624004845122152
slb,2003,2004,1.054565129926886
slb,2004,2005,1.14330878915381
slb,2005,2006,1.088528292475661
slb,2006,2007,1.108479280701778
slb,2007,2008,1.078738618498917
slb,2008,2009,1.0670521783612519
slb,2009,2010,1.0606015060439213
slb,2010,2011,1.0951991847354137
slb,2011,2012,1.0719182350741616
slb,2012,2013,1.016690148477295
slb,2013,2014,1.0390713021029618
slb,2014,2015,1.0355929037079028
slb,2015,2016,1.000340355227666
slb,2016,2017,1.0139054051842795
slb,2017,2018,1.0293807117941374
slb,2018,2019,1.0126435535647436
slb,2019,2020,1.0340447215640303
sle,1960,1961,0.9999997480868295
sle,1961,1962,1.0000001003472359
sle,1962,1963,1.0000002341828245
sle,1963,1964,0.999999910087777
sle,1964,1965,1.0519691564618225
sle,1965,1966,1.027334687045021
sle,1966,1967,0.9414928636662229
sle,1967,1968,1.0666698378619168
sle,1968,1969,1.14164959478489
sle,1969,1970,0.9785752604375556
sle,1970,1971,0.9307063482403684
sle,1971,1972,1.0595027921157372
sle,1972,1973,1.2322515834013439
sle,1973,1974,1.141609091616266
sle,1974,1975,1.0886873963067145
sle,1975,1976,1.082842052950946
sle,1976,1977,1.19746948037517
sle,1977,1978,1.2385011364150489
sle,1978,1979,1.115357122877818
sle,1979,1980,0.9399126546260972
sle,1980,1981,1.086983122417806
sle,1981,1982,1.18501627312996
sle,1982,1983,1.19438956009623
sle,1983,1984,1.397672585964689
sle,1984,1985,1.688897142768519
sle,1985,1986,1.785037957974302
sle,1986,1987,2.65676640000316
sle,1987,1988,1.642882480620586
sle,1988,1989,1.6149127685269211
sle,1989,1990,1.705915492458485
sle,1990,1991,2.28761668322
sle,1991,1992,1.8202357922577779
sle,1992,1993,1.267363221291104
sle,1993,1994,1.250620427392601
sle,1994,1995,1.335979891304282
sle,1995,1996,1.295804851590027
sle,1996,1997,1.0225276969816428
sle,1997,1998,1.237751210733476
sle,1998,1999,1.171938503921987
sle,1999,2000,1.0328114308314198
sle,2000,2001,1.73837108462554
sle,2001,2002,0.9608378343043313
sle,2002,2003,1.13143470661701
sle,2003,2004,1.128158603170992
sle,2004,2005,1.166299604694147
sle,2005,2006,1.123289421928204
sle,2006,2007,1.067963321034312
sle,2007,2008,1.0999371438101095
sle,2008,2009,1.07781761918014
sle,2009,2010,1.171771173381886
sle,2010,2011,1.173741793665584
sle,2011,2012,1.120410780303766
sle,2012,2013,1.0692515293132805
sle,2013,2014,1.0179731249136992
sle,2014,2015,1.188647633620846
sle,2015,2016,1.017756224707899
sle,2016,2017,1.140433322642145
sle,2017,2018,1.1402199247663671
sle,2018,2019,1.077022690140328
sle,2019,2020,1.109154815855911
slv,1965,1966,0.988246826414296
slv,1966,1967,0.9960649237473802
slv,1967,1968,1.001948318701606
slv,1968,1969,1.0042542824444365
slv,1969,1970,1.0483751153455338
slv,1970,1971,1.0080645752134154
slv,1971,1972,1.0040031654398343
slv,1972,1973,1.0884136569633187
slv,1973,1974,1.0964914798953154
slv,1974,1975,1.0988797936069254
slv,1975,1976,1.176342113884372
slv,1976,1977,1.183216298509202
slv,1977,1978,1.0096001308057228
slv,1978,1979,1.155624072026401
slv,1979,1980,1.226012882551554
slv,1980,1981,1.0200938789958767
slv,1981,1982,1.055529006190974
slv,1982,1983,1.0158899797213157
slv,1983,1984,1.0305408729621168
slv,1984,1985,1.0315378065896392
slv,1985,1986,0.9905184077662463
slv,1986,1987,1.023739437095546
slv,1987,1988,1.039057555111205
slv,1988,1989,1.033553952451945
slv,1989,1990,1.0510572833704084
slv,1990,1991,1.074203983108009
slv,1991,1992,1.0341992302194576
slv,1992,1993,1.085932837364192
slv,1993,1994,1.0980412818425471
slv,1994,1995,1.109290340708784
slv,1995,1996,1.0658171861061978
slv,1996,1997,1.0338380837413172
slv,1997,1998,1.0423009518302409
slv,1998,1999,1.0099410516813419
slv,1999,2000,1.0327263167049687
slv,2000,2001,1.0331363165513974
slv,2001,2002,1.0151063301186223
slv,2002,2003,1.0296567141336874
slv,2003,2004,1.0271767338213316
slv,2004,2005,1.042647391787666
slv,2005,2006,1.0432487889818145
slv,2006,2007,1.0438295378606504
slv,2007,2008,1.0353037613613985
slv,2008,2009,0.9994421035303056
slv,2009,2010,1.0264560258284467
slv,2010,2011,1.0590897722806478
slv,2011,2012,1.0254750952459775
slv,2012,2013,1.005828914270895
slv,2013,2014,1.0101178891188312
slv,2014,2015,1.0130863378732111
slv,2015,2016,1.006510089136964
slv,2016,2017,1.0098750380268418
slv,2017,2018,1.0169655843329437
slv,2018,2019,1.009603386386756
slv,2019,2020,1.0020394169882787
smr,1997,1998,1.0182751509450425
smr,1998,1999,1.0155463608639048
smr,1999,2000,1.0256773358739586
smr,2000,2001,1.0270347841383587
smr,2001,2002,1.0238676892433671
smr,2002,2003,1.0245182791541232
smr,2003,2004,1.0201088269657863
smr,2004,2005,1.016678752719362
smr,2005,2006,1.0201207243460764
smr,2006,2007,0.980276134122288
smr,2007,2008,1.028319697923222
smr,2008,2009,1.0099937726813975
smr,2009,2010,1.014303557455005
smr,2010,2011,1.0015269919798684
smr,2011,2012,1.0312004460358166
smr,2012,2013,1.020006171750394
smr,2013,2014,1.0038864452875802
smr,2014,2015,0.9925729974925918
smr,2015,2016,1.013167053387149
smr,2016,2017,1.0174335584048486
smr,2017,2018,1.0201318009771707
smr,2018,2019,1.006094925447522
som,1960,1961,1.0978760222945496
som,1961,1962,0.9917597035450778
som,1962,1963,1.032961720404832
som,1963,1964,1.131034263111973
som,1964,1965,1.12894923066811
som,1965,1966,0.9679363477294297
som,1966,1967,0.9967558635982892
som,1967,1968,1.033973753656279
som,1968,1969,1.0652238469241184
som,1969,1970,1.0068891933075246
som,1970,1971,1.0184375810723096
som,1971,1972,1.119902115114605
som,1972,1973,1.11613334407858
som,1973,1974,1.130714237783859
som,1974,1975,1.168786199809952
som,1975,1976,1.147313164665514
som,1976,1977,1.0979471491224135
som,1977,1978,1.146367490372443
som,1978,1979,1.130484403521017
som,1979,1980,2.00903175111757
som,1980,1981,1.201260181772236
som,1981,1982,1.268305926141784
som,1982,1983,1.320053648577036
som,1983,1984,1.716705200148167
som,1984,1985,1.296089683348948
som,1985,1986,1.335268176563783
som,1986,1987,1.326547694630038
som,1987,1988,1.6984737009221549
som,1988,1989,1.974166726279277
som,1989,1990,3.15466800659982
som,2013,2014,1.0713128440495898
som,2014,2015,1.0164643472309545
som,2015,2016,0.9915114546422414
som,2016,2017,0.990257737348309
som,2017,2018,1.0045805785512179
som,2018,2019,1.0716660483997718
som,2019,2020,1.0790288028021169
srb,1995,1996,1.850326794603107
srb,1996,1997,1.208587311971357
srb,1997,1998,1.244139511815425
srb,1998,1999,1.2789589851024439
srb,1999,2000,1.8099265638984798
srb,2000,2001,1.8682620999876711
srb,2001,2002,1.19509224849504
srb,2002,2003,1.124873416131617
srb,2003,2004,1.0812336874641408
srb,2004,2005,1.14667996083637
srb,2005,2006,1.123557424153695
srb,2006,2007,1.087018784972483
srb,2007,2008,1.0908520485427238
srb,2008,2009,1.078876928946536
srb,2009,2010,1.057289416308888
srb,2010,2011,1.08909097738016
srb,2011,2012,1.0619933895593787
srb,2012,2013,1.0512544327576434
srb,2013,2014,1.0258538293679744
srb,2014,2015,1.018728924804025
srb,2015,2016,1.0154988883247718
srb,2016,2017,1.0297079316981832
srb,2017,2018,1.0197494256215236
srb,2018,2019,1.0244060040801315
srb,2019,2020,1.024499817481219
ssd,2008,2009,0.881706704608947
ssd,2009,2010,1.129264024311492
ssd,2010,2011,1.388333429721931
ssd,2011,2012,1.465069047554802
ssd,2012,2013,1.365121584994857
ssd,2013,2014,0.7329971541774329
ssd,2014,2015,1.176893321393151
stp,2001,2002,1.125858902599888
stp,2002,2003,1.156749787379705
stp,2003,2004,1.145138235126284
stp,2004,2005,1.185597412275581
stp,2005,2006,1.13065839940577
stp,2006,2007,1.100142981977044
stp,2007,2008,1.26497424200406
stp,2008,2009,1.0757021242824414
stp,2009,2010,1.1247832428942819
stp,2010,2011,1.07778965257016
stp,2011,2012,1.136090015133155
stp,2012,2013,1.10720573338667
stp,2013,2014,1.0819943059424773
stp,2014,2015,1.0500613866931359
stp,2015,2016,1.0511333295070167
stp,2016,2017,1.0296599727316809
stp,2017,2018,1.0171579834735318
stp,2018,2019,1.0697823699315447
stp,2019,2020,1.05473948619513
sur,1960,1961,1.0312812400654192
sur,1961,1962,1.0379775568072607
sur,1962,1963,1.0268689912469544
sur,1963,1964,1.0019625494131912
sur,1964,1965,1.024061968537415
sur,1965,1966,1.0359364081442526
sur,1966,1967,1.034293604883439
sur,1967,1968,1.0163252105921832
sur,1968,1969,1.0294961654092873
sur,1969,1970,1.0308986462376963
sur,1970,1971,1.0538437111263856
sur,1971,1972,1.0426345448103902
sur,1972,1973,1.108100970539105
sur,1973,1974,1.202583978418334
sur,1974,1975,1.104845703728564
sur,1975,1976,0.9980966070638779
sur,1976,1977,1.151579450006373
sur,1977,1978,1.0755455597004562
sur,1978,1979,1.070324051720246
sur,1979,1980,1.114007062384394
sur,1980,1981,1.0441073704114792
sur,1981,1982,1.0743698791304521
sur,1982,1983,1.004759386567952
sur,1983,1984,0.9968692076447415
sur,1984,1985,0.9906045751633993
sur,1985,1986,1.0125184094256259
sur,1986,1987,1.172588237264854
sur,1987,1988,1.0989739123849902
sur,1988,1989,1.121294932391663
sur,1989,1990,1.499084300334048
sur,1990,1991,1.123376365875656
sur,1991,1992,1.348989224864435
sur,1992,1993,2.57453710886709
sur,1993,1994,5.38263725772759
sur,1994,1995,3.76753845395386
sur,1995,1996,1.118825503719107
sur,1996,1997,1.014936997685118
sur,1997,1998,1.172116243166659
sur,1998,1999,1.739731867593173
sur,1999,2000,1.6074282137989169
sur,2000,2001,1.39530228233387
sur,2001,2002,1.374532823192579
sur,2002,2003,1.213179782161229
sur,2003,2004,1.128379278475888
sur,2004,2005,1.155398119400855
sur,2005,2006,1.390361246319048
sur,2006,2007,1.064252012519074
sur,2007,2008,1.155211432201182
sur,2008,2009,1.0648362424782576
sur,2009,2010,1.0719655419062692
sur,2010,2011,1.138444468459506
sur,2011,2012,1.107352006048331
sur,2012,2013,1.0038376616817397
sur,2013,2014,1.0158368715816022
sur,2014,2015,1.0485459060945994
sur,2015,2016,1.240722949441576
sur,2016,2017,1.2814227626999721
sur,2017,2018,1.0566282721704177
sur,2018,2019,1.0442266431352576
sur,2019,2020,1.44866609991893
svk,1992,1993,1.1557791138082871
svk,1993,1994,1.134484887209992
svk,1994,1995,1.098910695560544
svk,1995,1996,1.0453845928027123
svk,1996,1997,1.0478876721891643
svk,1997,1998,1.0485331612060698
svk,1998,1999,1.0721505506002584
svk,1999,2000,1.0948953001125545
svk,2000,2001,1.0512148698090493
svk,2001,2002,1.039378240446177
svk,2002,2003,1.0532528182978793
svk,2003,2004,1.0573872910776478
svk,2004,2005,1.025431038878544
svk,2005,2006,1.0289907441935304
svk,2006,2007,1.0111554353963166
svk,2007,2008,1.028580740612755
svk,2008,2009,0.9883877860327466
svk,2009,2010,1.0053268131739097
svk,2010,2011,1.016764771791955
svk,2011,2012,1.0126011621211064
svk,2012,2013,1.005093413011812
svk,2013,2014,0.9980774942252586
svk,2014,2015,0.9978359677853355
svk,2015,2016,0.9948781507697572
svk,2016,2017,1.0121569388773202
svk,2017,2018,1.0203435662188243
svk,2018,2019,1.0249348770892786
svk,2019,2020,1.023686189620563
svn,1995,1996,1.1145245656491949
svn,1996,1997,1.0843083359163532
svn,1997,1998,1.0742803135144743
svn,1998,1999,1.065314195214609
svn,1999,2000,1.055652676553852
svn,2000,2001,1.0867521845375352
svn,2001,2002,1.0758168654139426
svn,2002,2003,1.0564045104674675
svn,2003,2004,1.0336094209509121
svn,2004,2005,1.015205751526317
svn,2005,2006,1.0222109087893656
svn,2006,2007,1.0417748452362763
svn,2007,2008,1.0446561784391566
svn,2008,2009,1.0339968089051037
svn,2009,2010,0.9897068211455134
svn,2010,2011,1.010400150071206
svn,2011,2012,1.0047904426087606
svn,2012,2013,1.0160035593502237
svn,2013,2014,1.0045603161568168
svn,2014,2015,1.0100504348534045
svn,2015,2016,1.0087411542632634
svn,2016,2017,1.014640640238877
svn,2017,2018,1.0211678834233353
svn,2018,2019,1.0219960392242207
svn,2019,2020,1.0122581576386962
swe,1960,1961,1.0293737900542466
swe,1961,1962,1.0402026654752197
swe,1962,1963,1.0276190187408007
swe,1963,1964,1.0439853228275437
swe,1964,1965,1.059931401209066
swe,1965,1966,1.0654798067907632
swe,1966,1967,1.0501023956085878
swe,1967,1968,1.023915184225951
swe,1968,1969,1.0341821061493595
swe,1969,1970,1.0523528768187371
swe,1970,1971,1.071102882337487
swe,1971,1972,1.069731650898205
swe,1972,1973,1.070337705214369
swe,1973,1974,1.0945814690731832
swe,1974,1975,1.145124018597783
swe,1975,1976,1.119189663019889
swe,1976,1977,1.105295693067339
swe,1977,1978,1.0954906701265847
swe,1978,1979,1.0794320829170125
swe,1979,1980,1.117165098728258
swe,1980,1981,1.0876734217589705
swe,1981,1982,1.0808460537192575
swe,1982,1983,1.0995406193555277
swe,1983,1984,1.0763598204042553
swe,1984,1985,1.0640450696531623
swe,1985,1986,1.0632272310950526
swe,1986,1987,1.0472094923990312
swe,1987,1988,1.0657120642555813
swe,1988,1989,1.07924666829386
swe,1989,1990,1.0947382068413938
swe,1990,1991,1.0824678891530533
swe,1991,1992,1.0101534124278373
swe,1992,1993,1.022122710919303
swe,1993,1994,1.0258804231614012
swe,1994,1995,1.0381139139844462
swe,1995,1996,1.0100905860647234
swe,1996,1997,1.0152551795787954
swe,1997,1998,1.0081295969136579
swe,1998,1999,1.008978646156174
swe,1999,2000,1.0150577048243903
swe,2000,2001,1.0248352296605476
swe,2001,2002,1.015476393976803
swe,2002,2003,1.0170023943467432
swe,2003,2004,1.003330218977412
swe,2004,2005,1.0068638305069897
swe,2005,2006,1.017574136907454
swe,2006,2007,1.0282589323136246
swe,2007,2008,1.0323523527997194
swe,2008,2009,1.0235890510051033
swe,2009,2010,1.009475654186946
swe,2010,2011,1.010883594003707
swe,2011,2012,1.0100142202301616
swe,2012,2013,1.0092739569140199
swe,2013,2014,1.0174453129158347
swe,2014,2015,1.0212118024509547
swe,2015,2016,1.0152560991398094
swe,2016,2017,1.0213515182451252
swe,2017,2018,1.0239692033450507
swe,2018,2019,1.0254687548145611
swe,2019,2020,1.017151299169486
swz,1970,1971,1.0712484416978505
swz,1971,1972,1.0962726502294502
swz,1972,1973,1.252306765558379
swz,1973,1974,1.102889454822052
swz,1974,1975,1.0421373188402316
swz,1975,1976,1.135702783875818
swz,1976,1977,1.104461251876848
swz,1977,1978,1.105599584961413
swz,1978,1979,1.135877053732983
swz,1979,1980,1.0820953778308513
swz,1980,1981,1.0351034453345336
swz,1981,1982,1.151796855611048
swz,1982,1983,1.0473692143521396
swz,1983,1984,1.11064966628994
swz,1984,1985,1.059873722723695
swz,1985,1986,1.139165769085529
swz,1986,1987,1.0111311695570293
swz,1987,1988,1.241326094906132
swz,1988,1989,1.0289173725080838
swz,1989,1990,1.303849073796423
swz,1990,1991,1.0877775047847662
swz,1991,1992,1.111882501385415
swz,1992,1993,1.173897594883067
swz,1993,1994,1.10970426743749
swz,1994,1995,1.166493806511784
swz,1995,1996,1.0768236513309049
swz,1996,1997,1.113448411809325
swz,1997,1998,1.0740527799272617
swz,1998,1999,1.053700590467124
swz,1999,2000,1.253429417176421
swz,2000,2001,1.089426193567203
swz,2001,2002,1.0891492825675004
swz,2002,2003,1.0600549567737507
swz,2003,2004,1.0387128784547615
swz,2004,2005,1.0655682311577637
swz,2005,2006,1.0404116194744784
swz,2006,2007,1.0501429789090138
swz,2007,2008,1.104255760885952
swz,2008,2009,1.0976992430013282
swz,2009,2010,1.0319717545893679
swz,2010,2011,1.0534094513529026
swz,2011,2012,1.0874837350194564
swz,2012,2013,1.0653299825079026
swz,2013,2014,1.0714673584693768
swz,2014,2015,1.055450647329474
swz,2015,2016,1.0724177909838608
swz,2016,2017,1.0247812989286125
swz,2017,2018,1.028125776645199
swz,2018,2019,1.0248932180216475
swz,2019,2020,1.0262171654353904
sxm,2009,2010,1.0112875772756313
sxm,2010,2011,1.0029501627848736
sxm,2011,2012,1.03873094355171
sxm,2012,2013,1.024186790866085
sxm,2013,2014,1.198427790023252
sxm,2014,2015,1.002271756401938
sxm,2015,2016,1.0034535303864094
sxm,2016,2017,1.0010305969014515
sxm,2017,2018,1.0651423385546377
syc,1960,1961,1.0145690289023497
syc,1961,1962,1.005990206081068
syc,1962,1963,0.999975370427985
syc,1963,1964,1.0437958452374316
syc,1964,1965,1.024508202682183
syc,1965,1966,0.9252573439592049
syc,1966,1967,1.020392460741719
syc,1967,1968,1.0339807022218253
syc,1968,1969,1.0235162374020155
syc,1969,1970,1.029053795805742
syc,1970,1971,1.015744303406649
syc,1971,1972,1.277112179206906
syc,1972,1973,1.125480739982369
syc,1973,1974,1.209343671492247
syc,1974,1975,1.13507236450385
syc,1975,1976,1.0913417048581302
syc,1976,1977,1.438052476889394
syc,1977,1978,0.9954476053406013
syc,1978,1979,1.170099683563348
syc,1979,1980,1.220613467605978
syc,1980,1981,1.131493323479797
syc,1981,1982,1.0019985004585452
syc,1982,1983,1.0422680778723525
syc,1983,1984,1.0293044519216625
syc,1984,1985,1.0151364750559577
syc,1985,1986,1.0674113065511717
syc,1986,1987,1.0414097988515945
syc,1987,1988,1.0385939219586084
syc,1988,1989,1.0128710785859787
syc,1989,1990,1.0682671508787533
syc,1990,1991,0.9795684501747755
syc,1991,1992,1.04679560793075
syc,1992,1993,1.0410201692281942
syc,1993,1994,1.009611217802844
syc,1994,1995,0.9922126205266786
syc,1995,1996,0.9846761086349503
syc,1996,1997,1.0108375594602828
syc,1997,1998,1.0436585370439702
syc,1998,1999,1.0205663148577444
syc,1999,2000,1.0398372723123324
syc,2000,2001,1.0615675886503353
syc,2001,2002,1.0361316523711557
syc,2002,2003,1.0594683161871508
syc,2003,2004,1.2467412016042139
syc,2004,2005,1.0045864515703262
syc,2005,2006,1.0144234462211674
syc,2006,2007,1.117998385794996
syc,2007,2008,1.3496512788775301
syc,2008,2009,1.274941792625738
syc,2009,2010,0.957872762335045
syc,2010,2011,1.0449623580514538
syc,2011,2012,1.0865859087963547
syc,2012,2013,1.0403663905544054
syc,2013,2014,1.0228992550403941
syc,2014,2015,1.0208971006196927
syc,2015,2016,0.9909171679801682
syc,2016,2017,1.0479713248623994
syc,2017,2018,1.0143059904813043
syc,2018,2019,1.0195375935676867
syc,2019,2020,0.9411573930998738
syr,1960,1961,0.994345681699609
syr,1961,1962,0.9725224917614763
syr,1962,1963,1.2250119211062471
syr,1963,1964,1.02115426913167
syr,1964,1965,0.9704794690992719
syr,1965,1966,1.0759091299043086
syr,1966,1967,1.0093773145895963
syr,1967,1968,1.043235957831731
syr,1968,1969,0.9682469316873784
syr,1969,1970,1.0089496529333835
syr,1970,1971,1.081523145570706
syr,1971,1972,0.9164587370787403
syr,1972,1973,1.193559530148506
syr,1973,1974,1.2773362491670661
syr,1974,1975,1.117221938009908
syr,1975,1976,1.0693719250081648
syr,1976,1977,1.11255860813971
syr,1977,1978,1.090583083028582
syr,1978,1979,1.19271855817196
syr,1979,1980,1.148820201167283
syr,1980,1981,1.190616583772759
syr,1981,1982,1.0173997193742113
syr,1982,1983,1.0413002926296977
syr,1983,1984,1.112665167832413
syr,1984,1985,1.0101704622446586
syr,1985,1986,1.304503196519935
syr,1986,1987,1.256832768309677
syr,1987,1988,1.23443423949845
syr,1988,1989,1.300238812367079
syr,1989,1990,1.238225663973854
syr,1990,1991,1.078451975316287
syr,1991,1992,1.0558194055508412
syr,1992,1993,1.0488389983631374
syr,1993,1994,1.1408968304980869
syr,1994,1995,1.0541155285509425
syr,1995,1996,1.101710796886465
syr,1996,1997,1.0275712224933042
syr,1997,1998,0.9928228741318526
syr,1998,1999,1.0744219677268558
syr,1999,2000,1.0970098596983002
syr,2000,2001,1.0655411843600844
syr,2001,2002,1.0039412432535841
syr,2002,2003,0.9856935978158206
syr,2003,2004,1.103263712398652
syr,2004,2005,1.119504489708053
syr,2005,2006,1.0909650632380643
syr,2006,2007,1.107690643740435
syr,2007,2008,1.1595012597709031
syr,2008,2009,0.9721977696060597
syr,2009,2010,1.068992650940543
syr,2010,2011,1.115740778155847
syr,2011,2012,1.262462552485551
syr,2012,2013,1.317701939095293
syr,2013,2014,1.370945840345087
syr,2014,2015,1.3533900211570211
syr,2015,2016,1.369632213889016
syr,2016,2017,1.3696383842549649
syr,2017,2018,1.136050089339849
syr,2018,2019,1.196713404684077
tca,2011,2012,1.0075618947181146
tca,2012,2013,1.026246719516554
tca,2013,2014,1.0257677972516825
tca,2014,2015,1.0062317265041587
tca,2015,2016,1.0218439816064768
tca,2016,2017,1.015518731274097
tca,2017,2018,1.0309786532708545
tca,2018,2019,1.0212931927378488
tca,2019,2020,1.0546018784167546
tcd,1960,1961,1.050628279006882
tcd,1961,1962,1.0153457996041548
tcd,1962,1963,1.056420649793486
tcd,1963,1964,1.082312516729027
tcd,1964,1965,1.0566570163304911
tcd,1965,1966,1.0598287514510287
tcd,1966,1967,1.0327928791907497
tcd,1967,1968,1.0203146493895743
tcd,1968,1969,1.0206733982748017
tcd,1969,1970,1.0385955208091369
tcd,1970,1971,1.0899174877486901
